,Order ID,Package ID,Quantity,SKU Subtotal After Discount,SKU Unit Original Price,SKU Subtotal Before Discount,Sku Quantity of return,Seller SKU
4609,582372473112921110,Cancelado,1,9.9,17.0,17.0,1,PEBCN-BBFL-12-24
4610,582372449685439681,1184357423569208513,1,43.7,78.0,78.0,0,21010-42
4611,582372295267550520,1184355861797504312,1,11.9,20.0,20.0,0,HM-BAF-Preto-35-41
4612,582371948938101932,Cancelado,1,43.7,73.0,73.0,1,21007-39
4613,582371850193831104,1184351373999768768,1,19.88,35.0,35.0,0,ME-10-Coelho-35-40
4614,582371771613938875,1184350911606260923,1,43.7,78.0,78.0,0,21010-41
4615,582371592365442439,1184349617996989831,1,15.38,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
4616,582371595765122244,1184349780161430724,1,43.7,78.0,78.0,0,21010-42
4617,582371569610622103,1184349345244677271,1,43.7,73.0,73.0,0,21006-41
4618,582371447732733627,Cancelado,1,43.7,73.0,73.0,1,21006-37
4619,582371272655406406,1184347646886118726,2,30.38,48.0,96.0,0,HM-BAF-Preto-35-41*3
4620,582371123796411514,1184346593194443898,1,9.9,17.0,17.0,0,PEBCN-BBML 12-24-12-24
4621,582371127511909491,1184347185309844595,1,9.6,16.0,16.0,0,MALG-M01-Preto-40-46
4622,582371064780457973,1184346296277370869,1,11.9,20.0,20.0,0,AS-F-Rosa-Morango -35-40
4623,582371012661970896,1184345808546138064,1,37.82,78.0,78.0,0,21010-42
4624,582371012661970896,1184345808546138064,1,37.83,73.0,73.0,0,21008-37
4625,582370962784028539,1184345434498631547,1,20.27,35.0,35.0,0,ME-10-Cachorro-Rosa-35-40
4626,582370927761130883,1184345248028460419,1,42.39,78.0,78.0,0,21010-44
4627,582370916099131201,1184345118719051585,1,77.38,148.0,148.0,0,PC-ME-10
4628,582370850088781709,1184344706850719629,1,30.59,73.0,73.0,0,21006-40
4629,582370836580632009,1184344628302480841,1,32.78,73.0,73.0,0,21007-41
4630,582370830954890775,1184344491029071383,1,32.78,73.0,73.0,0,21011-41
4631,582370764662736472,1184344200760952408,1,43.7,73.0,73.0,0,21006-41
4632,582370776712775458,1184344211313690402,1,43.7,73.0,73.0,0,21007-41
4633,582370748132853538,1184344099781379874,1,43.7,73.0,73.0,0,21006-41
4634,582370691526526094,Cancelado,1,43.7,73.0,73.0,1,21009-41
4635,582370711034954819,1184343896609358915,1,43.7,73.0,73.0,0,21007-40
4636,582370707711099916,1184343659473699852,1,43.7,78.0,78.0,0,21010-45
4637,582370589903258807,1184343216490775735,1,43.7,73.0,73.0,0,21009-44
4638,582370087277856118,1184340020313163126,1,43.7,73.0,73.0,0,21007-37
4639,582370006708487624,1184339785139914184,1,43.7,78.0,78.0,0,21010-45
4640,582369951397480285,1184338992088844125,1,43.7,73.0,73.0,0,21006-36
4641,582369707938252140,1184338005373781356,1,11.76,20.0,20.0,0,SPS-M01-Preto-35-40*3
4642,582369707938252140,1184338005373781356,1,6.47,11.0,11.0,0,SPT-MGC
4643,582369682701256067,1184338243395290499,1,42.39,73.0,73.0,0,21011-44
4644,582369676535104729,1184337835428775129,1,30.59,78.0,78.0,0,21010-42
4645,582369324842321282,Cancelado,1,43.7,78.0,78.0,1,21010-45
4646,582369185294288723,1184335609025234771,1,34.56,78.0,78.0,0,21010-44
4647,582369064856945868,1184335243644798156,1,43.7,73.0,73.0,0,21007-41
4648,582368970118759888,1184335032220812752,1,32.78,73.0,73.0,0,21011-43
4649,582368851998180830,1184338709060617694,1,32.78,73.0,73.0,0,21009-45
4650,582368719459092025,1184333959949223481,1,43.7,73.0,73.0,0,21006-39
4651,582368736741393461,Cancelado,1,32.78,78.0,78.0,1,21010-41
4652,582368757414790289,1184334059753735313,1,43.7,73.0,73.0,0,21006-39
4653,582368540709914345,1184332594250876649,1,19.7,33.0,33.0,0,QS-LM-M02-Preto-Branco-40-46
4654,582368312753292380,1184332158599922780,1,43.7,73.0,73.0,0,21006-39
4655,582368385991477019,1184331857682204443,1,42.39,73.0,73.0,0,21007-41
4656,582368324592109467,1184331849526773659,1,43.7,73.0,73.0,0,21006-39
4657,582368398166689136,1184332132368024944,1,19.88,35.0,35.0,0,ME-10-Coelho-35-40
4658,582368121065867148,1184330814386964364,1,47.9,80.0,80.0,0,21013-41
4659,582367822111999803,1184329436641658683,1,43.7,78.0,78.0,0,21010-43
4660,582367737451414544,Cancelado,1,43.7,73.0,73.0,1,21009-42
4661,582367538587272405,1184328941203260629,1,19.88,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
4662,582367496542389338,1184328491400791130,1,43.7,73.0,73.0,0,21008-37
4663,582367300750836990,Cancelado,1,43.7,73.0,73.0,1,21007-38
4664,582367295531943469,Cancelado,1,32.78,73.0,73.0,1,21006-37
4665,582367223971546686,1184326942036297278,1,32.78,78.0,78.0,0,21010-41
4666,582366886704022803,1184325440345441555,1,43.7,78.0,78.0,0,21010-41
4667,582366922316875145,1184324994874836361,1,43.7,78.0,78.0,0,21010-43
4668,582366859386849046,1184325547092510486,1,43.7,78.0,78.0,0,21010-43
4669,582366805257652184,1184325177129273304,1,9.9,17.0,17.0,0,PEBCN-BBML 12-24-12-24
4670,582366759537444550,1184324714207610566,1,16.99,35.0,35.0,0,ME-10-Coelho-35-40
4671,582365388669355259,1184316710320047355,1,31.7,53.0,53.0,0,PC-SQ-EMCA
4672,582365087249630261,1184315599280178229,1,31.8,53.0,53.0,0,MALG-M01-Preto-40-46*4
4673,582364972396872806,1184314777185191014,1,19.88,35.0,35.0,0,ME-10-Coelho-35-40
4674,582364886124102739,1184313706871293011,1,32.78,73.0,73.0,0,21008-37
4675,582364811519099933,1184314112985433117,1,43.7,73.0,73.0,0,21006-38
4676,582364705814578257,1184312867921167441,1,43.7,78.0,78.0,0,21010-42
4677,582364104219985056,1184308569857164448,2,38.96,35.0,70.0,0,ME-10-Coelho-35-40
4678,582363811272754497,1184306741336376641,1,31.7,53.0,53.0,1,PC-SQ-EMCA
4679,582363221981365353,1184300919967286377,1,19.28,35.0,35.0,0,ME-10-Coelho-35-40
4680,582362909397256144,Cancelado,1,19.88,35.0,35.0,1,ME-10-Coelho-35-40
4681,582362527761466746,1184294286393050490,1,43.7,78.0,78.0,0,21010-43
4682,582362474540074100,1184295581772514420,1,9.9,17.0,17.0,0,PEBCN-BBML 12-24-12-24
4683,582359297866499755,Cancelado,1,43.7,73.0,73.0,1,21009-Cinza escuro/cinza claro-44
4684,582359096509957786,1184264756982482586,1,19.88,35.0,35.0,0,ME-10-Coelho-35-40
4685,582357755740849952,1184253403244627744,1,43.7,78.0,78.0,0,21009-Cáqui/preto-40
4686,582357673311897329,Cancelado,1,32.78,73.0,73.0,1,21009-Branco/Branco-41
4687,582357478181537283,Cancelado,1,19.88,35.0,35.0,1,ME-10-Cachorro- Caramelo-35-40
4688,582357411656270936,1184250195903677528,1,43.7,78.0,78.0,0,21009-Cáqui/preto-45
4689,582357210386761631,1184321790320084895,1,37.82,73.0,73.0,0,21009-Preto/Preto-36
4690,582357210386761631,1184321790320084895,1,37.83,73.0,73.0,0,21009-Branco/Branco-41
4691,582357109903427238,1184246556511536806,1,43.7,73.0,73.0,0,21009-Preto/cáqui-44
4692,582357041092462043,1184244673535509979,1,43.7,78.0,78.0,0,21009-Cáqui/preto-43
4693,582356887747987170,1184243893031962338,1,43.7,78.0,78.0,1,21009-Cáqui/preto-41
4694,582356828570944753,Cancelado,1,15.5,48.0,48.0,1,HM-BAF-Preto-35-41*3
4695,582356824459019803,1184242769154770459,1,43.7,73.0,73.0,0,21009-Preto/Preto-36
4696,582356647037732064,1184241109516190944,1,21.5,37.0,37.0,0,PEBCN-BBFL-12-24*3
4697,582356671045994168,1184241082330482360,1,43.7,78.0,78.0,0,21009-Cáqui/preto-44
4698,582356618674669141,Cancelado,1,19.48,35.0,35.0,1,ME-10-Cachorro- Caramelo-35-40
4699,582356618674669141,Cancelado,1,19.48,35.0,35.0,1,ME-10-Coelho-35-40
4700,582356448784058170,Cancelado,1,43.7,73.0,73.0,1,21009-Preto/cáqui-40
4701,582356385202210813,1184237073648355325,1,36.69,78.0,78.0,0,21009-Cáqui/preto-42
4702,582356385202210813,1184237073648355325,1,36.69,73.0,73.0,0,21009-Preto/cáqui-42
4703,582355997889234203,1184232964033905947,1,32.78,73.0,73.0,0,21009-Preto/Preto-40
4704,582356003845801955,Cancelado,1,43.7,73.0,73.0,1,21009-Cinza escuro/cinza claro-42
4705,582355991370040924,1184233658313770588,1,32.78,78.0,78.0,0,21009-Cáqui/preto-40
4706,582355885891028703,1184232583420544735,1,32.78,73.0,73.0,0,21009-Preto/Preto-41
4707,582355847246153318,1184232148435175014,1,43.7,73.0,73.0,0,21009-Branco/Branco-41
4708,582355805696329386,1184231617369507498,1,32.78,73.0,73.0,0,21009-Cinza escuro/cinza claro-41
4709,582355653047321863,1184230398695408903,1,32.78,73.0,73.0,0,21009-Branco/Branco-41
4710,582355673130829602,1184230257829709602,1,43.7,73.0,73.0,0,21009-Preto/Preto-38
4711,582355591209387098,1184230047320081498,1,32.78,73.0,73.0,0,21009-Preto/cáqui-42
4712,582355575202416426,1184230269865133866,1,12.5,21.0,21.0,0,SQ-EMCA-Cinza-Preta-Branco-40-46
4713,582355491669575042,1184230127245297026,1,39.33,78.0,78.0,0,21009-Cáqui/preto-40
4714,582355459433203287,1184229281865631319,1,43.7,78.0,78.0,0,21009-Cáqui/preto-44
4715,582354972742157480,1184226067477464232,1,43.7,78.0,78.0,0,21009-Cáqui/preto-41
4716,582354950147572958,1184225981857826014,1,37.82,78.0,78.0,0,21009-Cáqui/preto-41
4717,582354950147572958,1184225981857826014,1,37.83,73.0,73.0,0,21009-Preto/Preto-38
4718,582354821892375798,1184225215035311350,1,43.7,73.0,73.0,0,21009-Preto/Preto-40
4719,582354668453922392,1184224035458942552,1,15.5,48.0,48.0,0,HM-BAF-Chumbo -35-41*3
4720,582354647885514720,1184223969672071136,1,19.88,35.0,35.0,0,ME-10-Coelho-35-40
4721,582354253830915361,1184221501408511265,1,43.7,73.0,73.0,0,21009-Branco/Branco-40
4722,582354199033317290,1184221192124598186,1,43.7,73.0,73.0,0,21009-Cinza escuro/cinza claro-41
4723,582353368209720703,1184216849945953663,1,12.5,21.0,21.0,0,SQ-EMCA-Chumbo-Cinza-Preta-40-46
4724,582353256007173605,1184216601843697125,1,43.7,78.0,78.0,0,21009-Cáqui/preto-41
4725,582353208896882297,Cancelado,1,43.7,73.0,73.0,1,21009-Preto/Preto-41
4726,582353152236816183,1184215652243244855,1,42.39,78.0,78.0,0,21009-Cáqui/preto-42
4727,582353066923558738,1184215324425226066,1,19.88,35.0,35.0,0,ME-10-Robô-35-40
4728,582353066923558738,1184215324425226066,1,19.87,35.0,35.0,0,ME-10-Tubarão-35-40
4729,582353066923558738,1184215324425226066,1,19.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
4730,582352380375434853,1184213028340729445,1,11.9,20.0,20.0,0,HM-BAF-Rosa-35-41
4731,582352074298131867,1184211819278927259,1,43.7,73.0,73.0,0,21009-Branco/Branco-36
4732,582351949754894161,Cancelado,1,9.9,17.0,17.0,1,PEBCN-BBML 12-24-12-24
4733,582351746523301377,Cancelado,1,32.78,73.0,73.0,1,21009-Rosa/Rosa-36
4734,582351690478421670,Cancelado,1,43.7,73.0,73.0,1,21009-Preto/Preto-40
4735,582350832437068927,1184205575244317823,1,43.7,73.0,73.0,0,21009-Preto/cáqui-42
4736,582350462517282262,1184203803117782486,1,19.48,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
4737,582350462517282262,1184203803117782486,1,19.88,35.0,35.0,0,ME-10-Corrida-35-40
4738,582350096762701167,1184201271570826607,1,19.88,35.0,35.0,0,ME-10-Coelho-35-40
4739,582350007137568410,1184201561095505562,1,15.5,48.0,48.0,0,HM-BAF-Preto-35-41*3
4740,582350052543661476,1184201372428436900,1,32.78,73.0,73.0,0,21009-Branco/Branco-40
4741,582349459823298258,1184198926205945554,1,32.78,78.0,78.0,1,21009-Cáqui/preto-43
4742,582349489517790600,1184198174278780296,1,37.49,78.0,78.0,0,21009-Cáqui/preto-40
4743,582349489517790600,1184198174278780296,1,37.48,73.0,73.0,0,21009-Preto/Preto-40
4744,582349489517790600,1184198174278780296,1,37.49,73.0,73.0,0,21009-Branco/Branco-38
4745,582349489517790600,1184198174278780296,1,37.48,73.0,73.0,0,21009-Branco/Branco-39
4746,582349411777414670,1184197269173339662,1,43.7,78.0,78.0,1,21009-Cáqui/preto-41
4747,582349280704956078,1184197680042247854,1,43.7,73.0,73.0,0,21009-Cinza escuro/cinza claro-44
4748,582349203717981928,1184197004233115368,1,43.7,73.0,73.0,0,21009-Preto/cáqui-44
4749,582348711603242909,1184193665057916829,1,11.66,20.0,20.0,0,AS-F-Cinza-Coracoes -35-40
4750,582348711603242909,1184193665057916829,1,11.66,20.0,20.0,0,AS-F-Preto-Cereja -35-40
4751,582348663801873905,1184193496322246129,1,43.7,73.0,73.0,0,21007-38
4752,582348370764334561,1184191360801146337,1,20.5,35.0,35.0,0,ME-10-Cachorro- Caramelo-35-40
4753,582348356853794315,1184191792834840075,1,43.7,73.0,73.0,0,21009-45
4754,582348256200590966,1184190416431449718,1,43.7,73.0,73.0,0,21006-38
4755,582348024667342436,1184188681679242852,1,43.7,73.0,73.0,0,21007-39
4756,582347854344259417,Cancelado,1,42.39,78.0,78.0,1,21010-42
4757,582345770610296327,1184168943398585863,1,19.7,33.0,33.0,1,QS-LM-M02-Chumbo-Branco-40-46
4758,582345258498492139,Cancelado,1,24.0,40.0,40.0,1,MALG-M01-Cinza-40-46*3pc
4759,582343904317638638,1184151492847699950,1,43.7,78.0,78.0,0,21010-43
4760,582342083799779218,1184135824437774226,1,21.5,37.0,37.0,0,PEBCN-BBFL-12-24*3
4761,582341576243643859,1184131938766325203,1,43.8,73.0,73.0,0,21008-40
4762,582341500607760371,1184130817310230515,1,32.85,73.0,73.0,0,21008-36
4763,582341434122667938,1184129532486256546,1,12.0,20.0,20.0,0,HM-BAF-Preto-35-41
4764,582340562376492742,1184119524875929286,1,9.6,16.0,16.0,0,MALG-M01-Cinza-40-46
4765,582340343734699354,Cancelado,1,43.8,73.0,73.0,1,21008-36
4766,582340235369809782,1184115754207643510,1,43.8,73.0,73.0,0,21010-44
4767,582340127216862492,Cancelado,1,32.85,73.0,73.0,1,21009-42
4768,582340150139848044,1184115377486726508,1,43.8,73.0,73.0,0,21009-40
4769,582340062453860309,1184114527195334613,1,43.8,73.0,73.0,0,21011-43
4770,582340031665964150,1184114577274012790,1,43.8,73.0,73.0,0,21009-40
4771,582339989241431783,1184113852665661159,1,32.85,73.0,73.0,0,21006-36
4772,582339950900905479,1184114878912169479,1,43.8,73.0,73.0,0,21009-42
4773,582339934994532335,Cancelado,1,10.2,17.0,17.0,1,PEBCN-BBML 12-24-12-24
4774,582339898142786732,Cancelado,2,72.97,73.0,146.0,2,21007-39
4775,582339902312580911,1184112981633566511,1,43.8,73.0,73.0,0,21011-45
4776,582339602495145640,Cancelado,1,43.8,73.0,73.0,1,21010-41
4777,582339506602607751,1184110535224296583,1,43.75,73.0,73.0,1,21006-37
4778,582339359581177407,1184109593166186047,1,42.37,73.0,73.0,0,21007-36
4779,582339292845999604,1184109347337700852,1,37.92,73.0,73.0,0,21011-43
4780,582339292845999604,1184109347337700852,1,37.93,73.0,73.0,0,21010-44
4781,582339263460115686,1184109100736152806,1,43.8,73.0,73.0,1,21002-39
4782,582339259519894564,Cancelado,1,32.85,73.0,73.0,1,21007-40
4783,582339224310613957,1184108824072390597,1,22.2,37.0,37.0,0,PEBCN-BBFL-12-24*3
4784,582339175073154572,1184108696661820940,1,43.8,73.0,73.0,0,21010-43
4785,582339129617319899,1184108180628801499,1,32.85,73.0,73.0,0,21007-37
4786,582339079849084094,1184107831681123518,1,43.8,73.0,73.0,0,21011-43
4787,582339052095439911,Cancelado,1,43.8,73.0,73.0,1,21011-45
4788,582338943478039567,Cancelado,1,32.85,73.0,73.0,1,21009-44
4789,582338932545783209,1184106870677407145,1,43.8,73.0,73.0,0,21011-42
4790,582338908711126915,1184106738190944131,1,12.35,21.0,21.0,0,QS-LM-VC01-Ciano-35-40
4791,582338908711126915,1184106738190944131,1,12.35,21.0,21.0,0,QS-LM-VC01-Bege-35-40
4792,582338886700402272,1184106518741223008,1,43.8,73.0,73.0,0,21010-42
4793,582338866850334528,1184106491214268224,1,43.8,73.0,73.0,1,21009-44
4794,582338845320316610,1184106330989037250,1,43.8,73.0,73.0,0,21010-42
4795,582338831109162690,Cancelado,1,43.8,73.0,73.0,1,21010-42
4796,582338812241020472,1184106192019228216,1,43.8,73.0,73.0,0,21011-44
4797,582338741049263643,1184105645818807835,1,43.8,73.0,73.0,0,21006-40
4798,582338697821521036,1184105404446901388,1,43.8,73.0,73.0,0,21010-42
4799,582338624557712767,Cancelado,1,22.2,37.0,37.0,1,PEBCN-BBFL-12-24*3
4800,582338580306232742,1184104710954714534,1,43.8,73.0,73.0,0,21009-41
4801,582338517471627203,1184104217710593987,1,43.8,73.0,73.0,0,21006-40
4802,582338486832760801,1184104133162403809,1,43.8,73.0,73.0,0,21010-45
4803,582338330007340810,1184103338840065802,1,43.8,73.0,73.0,0,21006-40
4804,582338317749486947,1184103141581096291,1,43.8,73.0,73.0,0,21010-42
4805,582338314333422771,1184103139917989043,1,43.8,73.0,73.0,0,21011-42
4806,582337964665308203,1184101010413225003,1,32.85,73.0,73.0,0,21010-40
4807,582337940801946635,1184100953953043467,1,32.85,73.0,73.0,0,21010-41
4808,582337948538537382,1184218884250568102,1,43.8,73.0,73.0,0,21006-41
4809,582337805919421892,Cancelado,1,32.85,73.0,73.0,1,21006-37
4810,582337739308500336,1184100247493182832,1,32.85,73.0,73.0,0,21010-42
4811,582337725326132314,Cancelado,1,32.85,73.0,73.0,1,21011-42
4812,582337670847563521,1184099449046796033,1,43.8,73.0,73.0,0,21010-40
4813,582337646166575073,1184099636476217313,1,43.8,73.0,73.0,1,21010-45
4814,582337592043799567,1184099389148857359,1,32.85,73.0,73.0,1,21010-45
4815,582337556791985992,1184099566770358088,1,32.85,73.0,73.0,0,21009-41
4816,582337541389256373,1184098877942433461,1,43.8,73.0,73.0,0,21010-44
4817,582337474274952964,1184099042262222596,1,43.8,73.0,73.0,0,21010-45
4818,582337450256074390,1184098696081344150,1,32.85,73.0,73.0,0,21010-40
4819,582337370140411332,Cancelado,1,32.85,73.0,73.0,1,21006-41
4820,582337212871116779,1184097967858419691,1,43.8,73.0,73.0,1,21006-40
4821,582337168045082097,Cancelado,1,32.85,73.0,73.0,1,21009-42
4822,582337164916066221,1184097338640664493,1,22.2,37.0,37.0,0,PEBCN-BBFL-12-24*3
4823,582337134266583015,1184097043148474343,1,43.8,73.0,73.0,0,21010-42
4824,582337016600102618,1184096616305297114,1,43.8,73.0,73.0,1,21010-40
4825,582336839888241726,1184096271736931390,1,9.6,16.0,16.0,1,SPS-M01-Preto-35-40*2
4826,582336706444821714,1184095578040665298,1,43.8,73.0,73.0,0,21010-45
4827,582336502797927719,1184095252832093479,1,32.85,73.0,73.0,0,21030-39
4828,582336294368020352,1184136869915625344,1,43.8,73.0,73.0,0,21030-39
4829,582336190676829621,1184093763546416565,1,43.8,73.0,73.0,0,21030-38
4830,582336202225779758,1184093160084243502,1,43.8,73.0,73.0,1,21010-43
4831,582336140004984460,1184093218636727948,1,43.8,73.0,73.0,0,21011-45
4832,582336029189571729,Cancelado,1,43.8,73.0,73.0,1,21011-40
4833,582335954993645196,Cancelado,1,43.8,73.0,73.0,1,21010-43
4834,582335913619588868,1184094493278570244,1,30.66,73.0,73.0,0,21010-40
4835,582335474873566550,1184089991129630038,1,32.85,73.0,73.0,0,21010-40
4836,582335341819692769,1184089222563727073,1,19.8,33.0,33.0,0,QS-LM-M02-Preto-Branco-40-46
4837,582335289882870932,1184089139428492436,1,43.8,73.0,73.0,0,21006-41
4838,582335032949834988,1184087829922677996,1,10.2,17.0,17.0,1,PEBCN-BBML 12-24-12-24
4839,582334715888502044,1184086144953517340,1,31.8,53.0,53.0,0,MALG-M01-Preto-40-46*4
4840,582334283915953379,1184084490776446179,1,32.85,73.0,73.0,0,21010-41
4841,582333439443240706,Cancelado,1,43.8,73.0,73.0,1,21006-36
4842,582333031580665815,Cancelado,1,12.6,21.0,21.0,1,SQ-EMCA-Cinza-Preta-Branco-40-46
4843,582330405641094316,1184054764565464236,1,43.8,73.0,73.0,0,21030-38
4844,582329060595631791,1184042219951457967,1,9.6,16.0,16.0,0,MALG-M01-Preto-40-46
4845,582327600112240154,1184029625306678810,1,43.8,73.0,73.0,0,21006-41
4846,582327068297299080,1184025009415554184,1,43.8,73.0,73.0,0,21010-42
4847,582326952758249054,Cancelado,1,32.85,73.0,73.0,1,21030-40
4848,582326171996489515,1184017218005534507,2,29.4,25.0,50.0,2,NAT-PEBCN-0-12
4849,582325878068774278,1184014683828290950,1,42.49,73.0,73.0,0,21030-38
4850,582325510858704424,1184010955557733928,1,30.66,73.0,73.0,0,21010-41
4851,582324859177305370,1184001860227138842,1,43.8,73.0,73.0,0,21010-45
4852,582324711788479767,1184000909894059287,1,37.92,73.0,73.0,0,21010-40
4853,582324711788479767,1184000909894059287,1,37.93,73.0,73.0,0,21008-37
4854,582324408475617034,1183999332570662666,1,43.8,73.0,73.0,1,21010-41
4855,582324333864716009,1183997089965180649,1,43.8,73.0,73.0,0,21010-40
4856,582324072973698565,1183995527631177221,1,10.2,17.0,17.0,0,PEBCN-BBML 12-24-12-24
4857,582324064546293288,1183995168763053608,1,43.8,73.0,73.0,0,21010-40
4858,582324001245529360,1183994930980554000,1,43.8,73.0,73.0,0,21009-44
4859,582323800205984802,1183993683209978914,1,43.8,73.0,73.0,0,21010-40
4860,582323760240231593,1183993485444678825,1,43.8,73.0,73.0,0,21007-41
4861,582323633704961964,Cancelado,1,43.8,73.0,73.0,1,21010-42
4862,582323552239322313,1183623685654676681,1,43.8,73.0,73.0,1,21009-43
4863,582323481444058973,1183991646819354461,1,12.6,21.0,21.0,0,SQ-EMCA-Branco-Chumbo-Cinza-40-46
4864,582323459644949686,Cancelado,1,32.85,73.0,73.0,1,21010-41
4865,582323455360665174,Cancelado,1,10.2,17.0,17.0,1,PEBCN-BBML 12-24-12-24
4866,582323347572229290,1183990898131043498,1,43.8,73.0,73.0,1,21010-41
4867,582323350182724778,Cancelado,1,43.8,73.0,73.0,1,21010-41
4868,582323292178449790,1183990316048680318,1,42.93,73.0,73.0,1,21030-40
4869,582323292178449790,1183990316048680318,1,42.92,73.0,73.0,1,21008-36
4870,582323167211390111,1183989529284936863,2,39.07,35.0,70.0,0,ME-10-Coelho-35-40
4871,582323167211390111,1183989529284936863,2,39.08,35.0,70.0,0,ME-10-Cachorro- Caramelo-35-40
4872,582323167211390111,1183989529284936863,2,39.07,35.0,70.0,0,ME-10-Cachorro-Rosa-35-40
4873,582323148479694213,1183989398744499589,1,43.8,73.0,73.0,0,21030-41
4874,582323147890329053,1183989292868273629,1,43.8,73.0,73.0,0,21030-40
4875,582323129371427964,Cancelado,1,10.2,17.0,17.0,1,PEBCN-BBFL-12-24
4876,582323072960988639,1183988842269214175,1,32.85,73.0,73.0,0,21009-45
4877,582322985441920138,1183988540917253258,1,43.8,73.0,73.0,0,21010-40
4878,582322986316826046,1184104219974600126,1,32.85,73.0,73.0,0,21010-45
4879,582322959938389696,1183988349400417984,1,43.8,73.0,73.0,0,21006-36
4880,582322841669895991,Cancelado,1,43.8,73.0,73.0,1,21006-37
4881,582322860392744680,1183987603543787240,1,43.8,73.0,73.0,0,21011-44
4882,582322816189629703,Cancelado,1,42.49,73.0,73.0,1,21008-37
4883,582322775917757593,1183987167699895449,1,32.85,73.0,73.0,0,21007-39
4884,582322751820825867,1183987217333126411,1,32.85,73.0,73.0,0,21030-40
4885,582322746307806299,Cancelado,1,43.8,73.0,73.0,1,21009-40
4886,582265098913612802,Cancelado,1,32.85,73.0,73.0,1,21010-41
4887,582322681882314212,1183986678622029284,1,43.8,73.0,73.0,0,21010-41
4888,582322668429543200,Cancelado,1,43.8,73.0,73.0,1,21010-42
4889,582322647072801951,Cancelado,1,32.85,73.0,73.0,1,21006-41
4890,582322525617620716,Cancelado,1,43.8,73.0,73.0,1,21011-45
4891,582321944943560371,Cancelado,1,32.85,73.0,73.0,1,21010-40
4892,582321619968427270,1183981665803011334,1,43.8,73.0,73.0,0,21010-43
4893,582321344256640406,1183980350492083606,1,32.85,73.0,73.0,0,21010-41
4894,582321166775912068,1183979861227701892,1,41.2,73.0,73.0,0,21010-40
4895,582320850900125512,1183978685099247432,1,43.8,73.0,73.0,0,21010-41
4896,582320644447896691,1183546319189345395,1,12.6,21.0,21.0,0,SQ-EMCA-Chumbo-Cinza-Preta-40-46
4897,582320247091267128,1183976040468678200,1,43.66,73.0,73.0,0,21010-44
4898,582319593924822370,1183972821604992354,1,43.8,73.0,73.0,1,21030-40
4899,582319609128715618,1183989723252950370,1,43.8,73.0,73.0,0,21030-40
4900,582319447236248786,Cancelado,1,32.19,73.0,73.0,1,21006-37
4901,582319447236248786,Cancelado,1,32.2,73.0,73.0,1,21006-39
4902,582318804656621431,1183969164935006071,1,43.8,73.0,73.0,0,21009-43
4903,582318007674897450,1183964322267038762,1,43.8,73.0,73.0,0,21008-38
4904,582317960753021994,1183964255612339242,1,43.8,73.0,73.0,0,21006-38
4905,582317233260889323,Cancelado,1,43.8,73.0,73.0,1,21007-36
4906,582310993179346707,1183906552807130899,1,43.8,73.0,73.0,1,21010-45
4907,582310685542549471,1183903156072056799,1,12.6,21.0,21.0,0,SQ-EMCA-Preta-Branca-Chumbo-40-46
4908,582310541564478770,1183901641042527538,1,43.8,73.0,73.0,0,21030-40
4909,582310070663283982,1183896630386001166,1,43.8,73.0,73.0,0,21011-41
4910,582309614404732614,1183890252903450310,1,43.8,73.0,73.0,0,21007-38
4911,582309086406870050,1183885647021769762,1,32.85,73.0,73.0,0,21030-39
4912,582308895100798225,1183883893215495441,1,32.85,73.0,73.0,0,21011-40
4913,582308834128856343,1183883514238829847,1,43.8,73.0,73.0,0,21030-40
4914,582308766978376889,1183882736393880761,1,43.8,73.0,73.0,0,21030-38
4915,582308758389818746,1183883089188128122,1,10.2,17.0,17.0,0,PEBCN-BBML 12-24-12-24
4916,582308750289765477,1183882946721580133,1,43.8,73.0,73.0,0,21010-44
4917,582308702961435732,1183882504589182036,1,32.85,73.0,73.0,1,21009-45
4918,582308618577282675,Cancelado,1,11.76,20.0,20.0,1,AS-F-Preto-Rena-35-40
4919,582308618577282675,Cancelado,1,11.76,20.0,20.0,1,AS-F-Cinza-Listrado-35-40
4920,582308618577282675,Cancelado,1,11.76,20.0,20.0,1,AS-F-Cinza-Coracoes -35-40
4921,582308549995955791,1183881418029631055,1,43.8,73.0,73.0,1,21010-41
4922,582308526515193112,1183881364456506648,1,43.8,73.0,73.0,1,21006-39
4923,582308489852060985,1183881207260611897,1,43.8,73.0,73.0,0,21009-42
4924,582308368104720093,1183880257501038301,1,43.8,73.0,73.0,0,21010-43
4925,582308226411365718,1183879439147173206,1,43.8,73.0,73.0,0,21006-41
4926,582308221303490068,1183879496201963028,1,32.85,73.0,73.0,0,21030-41
4927,582308232210842966,Cancelado,1,43.8,73.0,73.0,1,21007-41
4928,582308133305746603,1183878775751804075,1,10.2,17.0,17.0,0,PEBCN-BBML 12-24-12-24
4929,582308120082745326,1183878787608315886,1,43.8,73.0,73.0,0,21010-43
4930,582307933456663899,1183877463473489243,1,43.8,73.0,73.0,0,21008-36
4931,582307854891255406,Cancelado,1,43.8,73.0,73.0,1,21030-41
